is_hallucination,L0_HFER,L0_Fiedler,L0_Smoothness,L0_Entropy,L1_HFER,L1_Fiedler,L1_Smoothness,L1_Entropy,L2_HFER,L2_Fiedler,L2_Smoothness,L2_Entropy,L3_HFER,L3_Fiedler,L3_Smoothness,L3_Entropy,L4_HFER,L4_Fiedler,L4_Smoothness,L4_Entropy,L5_HFER,L5_Fiedler,L5_Smoothness,L5_Entropy,L6_HFER,L6_Fiedler,L6_Smoothness,L6_Entropy,L7_HFER,L7_Fiedler,L7_Smoothness,L7_Entropy,L8_HFER,L8_Fiedler,L8_Smoothness,L8_Entropy,L9_HFER,L9_Fiedler,L9_Smoothness,L9_Entropy,L10_HFER,L10_Fiedler,L10_Smoothness,L10_Entropy,L11_HFER,L11_Fiedler,L11_Smoothness,L11_Entropy,L12_HFER,L12_Fiedler,L12_Smoothness,L12_Entropy,L13_HFER,L13_Fiedler,L13_Smoothness,L13_Entropy,L14_HFER,L14_Fiedler,L14_Smoothness,L14_Entropy,L15_HFER,L15_Fiedler,L15_Smoothness,L15_Entropy,L16_HFER,L16_Fiedler,L16_Smoothness,L16_Entropy,L17_HFER,L17_Fiedler,L17_Smoothness,L17_Entropy,L18_HFER,L18_Fiedler,L18_Smoothness,L18_Entropy,L19_HFER,L19_Fiedler,L19_Smoothness,L19_Entropy,L20_HFER,L20_Fiedler,L20_Smoothness,L20_Entropy,L21_HFER,L21_Fiedler,L21_Smoothness,L21_Entropy,L22_HFER,L22_Fiedler,L22_Smoothness,L22_Entropy,L23_HFER,L23_Fiedler,L23_Smoothness,L23_Entropy,L24_HFER,L24_Fiedler,L24_Smoothness,L24_Entropy,L25_HFER,L25_Fiedler,L25_Smoothness,L25_Entropy,L26_HFER,L26_Fiedler,L26_Smoothness,L26_Entropy,L27_HFER,L27_Fiedler,L27_Smoothness,L27_Entropy,L28_HFER,L28_Fiedler,L28_Smoothness,L28_Entropy,L29_HFER,L29_Fiedler,L29_Smoothness,L29_Entropy,L30_HFER,L30_Fiedler,L30_Smoothness,L30_Entropy,L31_HFER,L31_Fiedler,L31_Smoothness,L31_Entropy
0,0.2964543402194977,0.40884694,0.7923211683887982,2.321638584136963,0.018591389060020447,0.72983605,1.0121607518947806,0.7185117602348328,0.01568237505853176,0.7966233,1.018554291920829,1.1035290956497192,0.022058770060539246,0.7462871,1.020405382862226,1.1603941917419434,0.0352528877556324,0.64163,1.0166426943511009,1.1358230113983154,0.052664611488580704,0.58763164,1.009592401581299,1.8340755701065063,0.06699266284704208,0.52637243,1.0042026656875858,1.7778093814849854,0.09999873489141464,0.44307253,0.9957754225587676,2.1190345287323,0.12039101868867874,0.4930177,1.0025912705559403,1.757279634475708,0.1355244219303131,0.4885628,0.9987438958546337,2.087212324142456,0.10674725472927094,0.47555283,1.0045560876823294,2.114316701889038,0.13301658630371094,0.4317204,0.9983456608098051,2.1698861122131348,0.16549888253211975,0.329251,1.0019114617351548,2.0568289756774902,0.13418246805667877,0.4321568,1.0105636533340072,2.4307332038879395,0.13447141647338867,0.42917192,1.0142047501351026,2.177218198776245,0.12341823428869247,0.47205073,1.034064471604117,2.0290725231170654,0.1288926899433136,0.5102774,1.04473940094402,1.8958375453948975,0.11852144449949265,0.5903583,1.054350973520919,1.910973310470581,0.09233472496271133,0.6615744,1.0762398477605764,2.127046823501587,0.10407837480306625,0.63552314,1.0516170866645145,2.022082805633545,0.1121680811047554,0.6464205,1.0596314249128491,2.021505832672119,0.12012883275747299,0.63830376,1.0463412315038125,1.842278003692627,0.12945117056369781,0.68639123,1.0487605919813618,2.1001713275909424,0.12712880969047546,0.7694487,1.0368306400176026,1.7238826751708984,0.17349931597709656,0.75487953,1.0127797753842485,1.8381569385528564,0.1664702147245407,0.74564683,1.0058606430841204,2.005281448364258,0.23612141609191895,0.6391129,0.9586427295310219,2.2760071754455566,0.2780359089374542,0.6655777,0.9414564421368721,2.2469472885131836,0.30672529339790344,0.624132,0.9073870396159879,1.9838893413543701,0.3307570815086365,0.6796094,0.8966469655126336,2.3569185733795166,0.37008434534072876,0.50369185,0.8331368315951004,2.3775525093078613,0.37094077467918396,0.47376245,0.7285766244714265,2.8537092208862305
0,0.20294874906539917,0.51495135,0.8127936608854686,2.6225969791412354,0.0284194964915514,0.7688051,0.9875370188694137,0.9407801032066345,0.02260461077094078,0.83244956,0.9920333216407251,1.0133129358291626,0.03506000339984894,0.7850029,0.9922306289474497,1.0426580905914307,0.03504220396280289,0.703405,0.9896341852242856,1.4585739374160767,0.05263647437095642,0.65627694,0.9854720859261645,1.6619493961334229,0.051392629742622375,0.59661824,0.9813968517171029,1.7282038927078247,0.11471562087535858,0.5377107,0.9740192945470965,1.8091084957122803,0.08251149207353592,0.5427225,0.9797597568527424,1.9481663703918457,0.10177838057279587,0.53183556,0.9761551342629811,1.8224433660507202,0.09977424889802933,0.51669693,0.9811961514097426,1.979827642440796,0.08659131079912186,0.54018366,0.97612334577119,2.0484771728515625,0.11581652611494064,0.45071667,0.9763510617840779,2.0531060695648193,0.09530490636825562,0.5075126,0.984948487575542,1.9602975845336914,0.11341869086027145,0.46782506,0.9839066450630289,1.952262043952942,0.10075017809867859,0.53134507,0.9969106712110813,1.5639748573303223,0.06720668077468872,0.5683561,1.006122183885072,1.7156044244766235,0.06397002190351486,0.6456595,1.010503073161189,1.6261024475097656,0.05925172194838524,0.7025024,1.0189933330257872,1.4119101762771606,0.05865582451224327,0.668186,1.011505044607224,1.570781946182251,0.053695905953645706,0.6631376,1.0175932837081119,1.3439769744873047,0.05956828594207764,0.70414454,1.0152157963538238,1.4444470405578613,0.061429187655448914,0.72179747,1.0144746180089876,1.6477084159851074,0.05907255411148071,0.7839086,1.0109166449331328,1.2570786476135254,0.06799595803022385,0.7572605,0.9983057806782997,1.5060949325561523,0.07510403543710709,0.76035655,0.9944956782206648,1.6089990139007568,0.09331698715686798,0.6649459,0.9729183659216774,2.052950382232666,0.11899474263191223,0.7110305,0.9610446575193561,1.6984167098999023,0.13755787909030914,0.6466068,0.9430144854997045,1.7852859497070312,0.15201231837272644,0.7009973,0.9360861677035938,1.9467332363128662,0.22435764968395233,0.5469647,0.8956994173599795,2.372973918914795,0.2723676860332489,0.43716154,0.7318176247756022,3.3062801361083984
0,0.24585933983325958,0.47521266,0.8126204058045542,2.4779248237609863,0.025003382936120033,0.7507758,0.9980576233438421,0.698972761631012,0.021009590476751328,0.81423444,1.0025989400329556,0.9316039681434631,0.028704559430480003,0.7713624,1.0026232577838445,0.9404033422470093,0.039252087473869324,0.665632,1.0006832910197014,1.2371995449066162,0.0542229525744915,0.6286044,0.995608056771559,1.747955322265625,0.058052320033311844,0.5482187,0.9908657772937653,1.7048146724700928,0.10201326012611389,0.4924785,0.9835419662782329,1.7062187194824219,0.11558877676725388,0.5277359,0.988160669949992,1.7649179697036743,0.12239348143339157,0.4998899,0.9849348136978677,2.3177874088287354,0.11110910028219223,0.48741877,0.9896024824445488,2.026589870452881,0.11774816364049911,0.48948485,0.98507613810323,1.9426047801971436,0.1348453164100647,0.36982894,0.9861768177993913,2.1054134368896484,0.10984686017036438,0.5014607,0.9941751024640758,2.2630257606506348,0.11477689445018768,0.48150173,0.9929348294648109,1.7101860046386719,0.1260942816734314,0.51445377,1.0055683121102756,1.9277756214141846,0.11423388123512268,0.5180168,1.0093248109372062,1.6311622858047485,0.09518853574991226,0.60595226,1.013589495071236,1.8824577331542969,0.0805928111076355,0.6595296,1.0232910112815148,1.8549195528030396,0.07628331333398819,0.6725035,1.0156363304215172,1.473179578781128,0.08599027246236801,0.6735579,1.012584471943948,1.5051589012145996,0.08582807332277298,0.6906491,1.002377837965181,1.6632561683654785,0.10489311814308167,0.6983489,0.9935910411200773,1.6275838613510132,0.0896945670247078,0.7819421,0.9834406541353071,1.4171963930130005,0.12242033332586288,0.7628729,0.9676872084359947,1.721625804901123,0.1229572519659996,0.7539286,0.9612440305067832,1.9532004594802856,0.1731427162885666,0.6512809,0.9314698790512294,2.079401969909668,0.20436348021030426,0.6967798,0.9167011722937412,1.8327000141143799,0.22490949928760529,0.64476997,0.8914621383973521,1.7356419563293457,0.2584833800792694,0.6885114,0.8760988551720738,2.320164203643799,0.32230645418167114,0.5378351,0.8385159824938846,2.2940127849578857,0.3313705623149872,0.4424863,0.7353588250664517,3.1147820949554443
0,0.2528081238269806,0.45185277,0.7931622167674913,2.407602071762085,0.021891914308071136,0.75841737,1.001817568876928,1.0079262256622314,0.023960834369063377,0.82436574,1.006696266495579,0.9665392637252808,0.02992214448750019,0.7602671,1.007058401592855,0.9218197464942932,0.04301635921001434,0.6911883,1.0043529934152342,1.2805110216140747,0.048741232603788376,0.66038966,0.9995570032010751,1.7613860368728638,0.06459643691778183,0.59016746,0.9935629892670795,1.7371848821640015,0.1345309615135193,0.5134117,0.9852865263706735,1.9939924478530884,0.14097550511360168,0.54957134,0.9895111419007853,2.0441527366638184,0.14967161417007446,0.5483031,0.9864254793380723,2.243004322052002,0.129694864153862,0.5160351,0.990854129192446,2.0948398113250732,0.1382807195186615,0.46977565,0.9860688378073982,2.112426280975342,0.14595046639442444,0.36479816,0.9906253974240344,2.0072739124298096,0.12357643991708755,0.4978373,0.9952875183955869,2.0440471172332764,0.1327173262834549,0.4651558,0.9956833568604049,1.9294512271881104,0.20270389318466187,0.5141303,1.0066960262132387,1.7521940469741821,0.10820170491933823,0.5199904,1.0119173278927127,1.6992061138153076,0.10250957310199738,0.5813329,1.0174660031365195,1.9590433835983276,0.10004804283380508,0.6552281,1.0280592074428987,1.8458454608917236,0.1019662618637085,0.67350686,1.0190116996097063,1.815278172492981,0.10451758652925491,0.6744615,1.0245770602817583,1.8442555665969849,0.09382572025060654,0.6910331,1.0119213659437734,1.5954232215881348,0.10847973823547363,0.6955812,1.0067794626010549,1.6544029712677002,0.09744938462972641,0.77773,0.9991237918723528,1.3918116092681885,0.13667382299900055,0.7644349,0.9814789471078282,1.5981372594833374,0.14248260855674744,0.74998677,0.9730322406592331,2.008296012878418,0.18660075962543488,0.64335155,0.9414180250434157,2.1037142276763916,0.21030856668949127,0.6959077,0.9228640926943217,1.9486699104309082,0.2294488251209259,0.65671754,0.9027771067387789,1.8611984252929688,0.2603137791156769,0.7052422,0.8904203831195576,2.2131235599517822,0.3206234276294708,0.5530344,0.8461627259423382,2.406599521636963,0.33686164021492004,0.46874127,0.728180692427376,3.0595903396606445
0,0.24485768377780914,0.4525098,0.7905357906939975,2.4371070861816406,0.023961585015058517,0.7295109,1.0011930079004092,0.8134517073631287,0.030883681029081345,0.82311577,1.0068243218169848,1.2635166645050049,0.025187339633703232,0.77504236,1.0078810784390602,1.0382161140441895,0.045150257647037506,0.6635061,1.0043088525499897,1.2786500453948975,0.045979954302310944,0.63154006,0.9994493604227548,1.846511960029602,0.060217540711164474,0.54622716,0.9936740509262985,1.6485745906829834,0.08976080268621445,0.51710814,0.985324017830126,2.1457748413085938,0.10445867478847504,0.52541834,0.9910254939210026,2.0945870876312256,0.11824703216552734,0.53091496,0.9872823508774606,2.075711250305176,0.08967344462871552,0.5031144,0.9923697418474059,1.9738904237747192,0.13431279361248016,0.5178319,0.9874106843937,2.012716293334961,0.12627948820590973,0.41394946,0.9906481138185371,2.3496780395507812,0.12880145013332367,0.48838982,1.0001298683679605,2.2990903854370117,0.11975657194852829,0.4438672,0.9998608874574083,2.127352237701416,0.11764682084321976,0.524362,1.0136760966194578,1.7218801975250244,0.1000957190990448,0.5483625,1.0264627653729712,1.5809353590011597,0.09444870799779892,0.6321649,1.0342220336922696,1.6638087034225464,0.08112768828868866,0.693606,1.048251244840772,1.788565754890442,0.0705634132027626,0.68453044,1.039106711739433,1.6510288715362549,0.07777831703424454,0.6619648,1.0458537643731691,1.7804832458496094,0.08289866149425507,0.6873835,1.0433476128194201,1.4404752254486084,0.09589482843875885,0.7237308,1.0416656878423418,1.6246609687805176,0.08614659309387207,0.78767043,1.0370496662263693,1.5197595357894897,0.11145540326833725,0.76093775,1.02006326577219,1.6901483535766602,0.1122206300497055,0.7520002,1.0119113658069327,1.927247166633606,0.15163855254650116,0.64459145,0.9807730455500221,2.1101253032684326,0.17832379043102264,0.70558393,0.9603488723695052,1.7775338888168335,0.21239250898361206,0.6475993,0.9410155067263886,1.8901166915893555,0.22760389745235443,0.6728314,0.9319201536831854,2.2571916580200195,0.2978217303752899,0.5512757,0.8801874499035957,2.439602851867676,0.33425629138946533,0.40288207,0.7279887499907713,3.047089099884033
0,0.27836328744888306,0.42840236,0.8083281384385782,2.387105703353882,0.020216496661305428,0.73156434,1.0048929864862448,1.092798113822937,0.021718721836805344,0.80031216,1.0127145489986054,1.0950279235839844,0.028337599709630013,0.75844526,1.0131787495191196,0.8736885190010071,0.03551671653985977,0.6521724,1.0109868841615477,1.1630436182022095,0.048318032175302505,0.60040283,1.0043635154304205,1.6195449829101562,0.06969283521175385,0.53562135,0.997492214820973,1.5926297903060913,0.103244848549366,0.43574327,0.9899212109136224,1.569250464439392,0.09476688504219055,0.4426261,0.9934534542956097,1.9833370447158813,0.12163624167442322,0.45738947,0.990208425552295,2.366739511489868,0.10901163518428802,0.45419246,0.9985842714637209,1.8750828504562378,0.13103893399238586,0.41164336,0.9906684534659645,2.1910011768341064,0.1407400369644165,0.35423476,0.993607186350125,1.9861396551132202,0.1141156405210495,0.40536845,1.0007805266741134,2.1535401344299316,0.12225990742444992,0.40623474,1.000925436162932,1.8972549438476562,0.12643444538116455,0.43790412,1.009848544068059,1.5661622285842896,0.10766469687223434,0.45552552,1.0170291130881812,1.7839982509613037,0.10466427356004715,0.52467513,1.0191548165194821,1.6616730690002441,0.09660704433917999,0.60900676,1.0317405405538067,2.129746675491333,0.08229384571313858,0.6377539,1.020717787872414,1.5778708457946777,0.08628856390714645,0.6422703,1.017355685277638,1.6993374824523926,0.09906183183193207,0.64659554,0.9967994517914333,1.4619910717010498,0.10579004138708115,0.67314756,0.9948776582524667,1.8952219486236572,0.1004876047372818,0.7578159,0.9830552640911204,1.5234874486923218,0.1382283866405487,0.7540223,0.9668731406784123,1.7124916315078735,0.13786299526691437,0.75512064,0.9565300457761645,1.9652094841003418,0.18570151925086975,0.6336461,0.9144238434462068,2.1406898498535156,0.23700806498527527,0.6732641,0.8998949400895101,2.0324013233184814,0.24804559350013733,0.6147999,0.8771573582975927,1.9256603717803955,0.28372257947921753,0.67250896,0.859943570291782,2.335759401321411,0.3288332223892212,0.4963137,0.8279658954725907,2.3792903423309326,0.29687201976776123,0.48252344,0.7292622030818587,3.0493547916412354
0,0.28078505396842957,0.41391802,0.7922459821876474,2.262561798095703,0.0194576233625412,0.74087316,1.010731554778431,0.8976795673370361,0.023303266614675522,0.8138943,1.0166962372953399,1.2061412334442139,0.02848973125219345,0.7569486,1.018260470298445,0.7798882722854614,0.046649135649204254,0.65524316,1.014458030525301,0.9914202690124512,0.054357483983039856,0.59388196,1.0075666321028007,1.4934273958206177,0.08356799185276031,0.521048,1.000921604481124,1.337282657623291,0.13286860287189484,0.43252802,0.9924239121837576,1.7277095317840576,0.12546131014823914,0.463939,0.9967244482677495,1.7748305797576904,0.1276428997516632,0.47847226,0.9927115245009277,1.9887531995773315,0.11240365356206894,0.45413175,0.99927286507817,1.8472809791564941,0.13901762664318085,0.41389757,0.992570192477003,2.2836453914642334,0.1665911227464676,0.32177675,0.9956138934545786,2.063579559326172,0.13019682466983795,0.42087546,1.000396846660334,2.3403923511505127,0.14687158167362213,0.41735289,1.0049988222106525,1.9665330648422241,0.15837058424949646,0.4457655,1.0167358588202657,1.9173699617385864,0.12270132452249527,0.4927855,1.0244587168767378,1.7506909370422363,0.10980815440416336,0.56825036,1.0243873776388606,2.0181713104248047,0.09935373812913895,0.63485545,1.0365291566318964,1.9642293453216553,0.08836022019386292,0.6399176,1.0224608681285263,1.5326038599014282,0.10256754606962204,0.6390827,1.0269859108226358,1.780730962753296,0.10372326523065567,0.64891684,1.0127287741631916,1.6349238157272339,0.12281486392021179,0.67389166,1.0054955407468427,1.9149584770202637,0.10960136353969574,0.7521936,0.9955868564297836,1.4793331623077393,0.14804135262966156,0.73412436,0.9743628679811536,1.980948567390442,0.1604216992855072,0.74194837,0.9663917572434484,2.152538299560547,0.22037696838378906,0.6295373,0.9295138105866347,2.267218589782715,0.26070475578308105,0.66626877,0.9130162918535659,2.0890393257141113,0.2888906002044678,0.61956,0.8891033138930227,1.9690433740615845,0.32028481364250183,0.6863525,0.8738025396101291,2.3374345302581787,0.3703567385673523,0.50664526,0.823168892323889,2.351350784301758,0.3597342073917389,0.47555092,0.7273571623748929,2.9124703407287598
0,0.28511831164360046,0.4147127,0.7867169334930392,2.1644201278686523,0.01898984983563423,0.73494285,1.012998294409397,0.7211209535598755,0.019836172461509705,0.79171354,1.0200111630180517,1.0317015647888184,0.02684348076581955,0.75741065,1.0228737678700064,1.2619531154632568,0.042624980211257935,0.6478523,1.0177654650842056,1.2445636987686157,0.059837400913238525,0.5809386,1.0099341458506543,1.693414330482483,0.08722187578678131,0.5349849,1.006259567455209,1.672080636024475,0.11926807463169098,0.4353531,0.9966322482860149,1.892624020576477,0.15620921552181244,0.46773025,1.0016407061359685,1.9720182418823242,0.12884816527366638,0.46690115,0.9988834662008554,2.3310482501983643,0.11822360754013062,0.4578812,1.0046189904120775,2.0329346656799316,0.14861007034778595,0.42084458,1.0006244071945658,2.0999882221221924,0.16607916355133057,0.33819818,1.0043967389678254,2.1010499000549316,0.12968595325946808,0.43886095,1.01182782697867,2.345940589904785,0.16406096518039703,0.42935285,1.0138319287897926,1.8762950897216797,0.14474739134311676,0.46733606,1.0330524736244584,1.794481635093689,0.12303569912910461,0.49081334,1.0467225943021197,1.7976845502853394,0.12123066931962967,0.5797157,1.05880052563627,2.013049840927124,0.09521378576755524,0.64254296,1.0847120927201546,2.425363779067993,0.10876287519931793,0.6492637,1.0733856073490926,2.015087366104126,0.11687274277210236,0.65770644,1.0772438908409663,2.0046141147613525,0.11384700238704681,0.66414833,1.0710200245978514,1.7811236381530762,0.1491510272026062,0.6946165,1.0686460781315026,1.7596862316131592,0.14094248414039612,0.77901405,1.0636553898225822,1.9362633228302002,0.17867273092269897,0.75434726,1.0351350160298705,1.9289462566375732,0.18140725791454315,0.74705255,1.0286086942528156,2.005697011947632,0.23882237076759338,0.6283057,0.9803059947751754,2.309326410293579,0.2894672155380249,0.65540344,0.9577571987750918,2.114945411682129,0.30907922983169556,0.60785043,0.9202208082761691,2.0549731254577637,0.34350430965423584,0.6849065,0.9163779590292995,2.304495334625244,0.4181346595287323,0.5229699,0.8418473739111743,2.2391698360443115,0.40539589524269104,0.48308644,0.7255214875201736,2.773837089538574
1,0.2831878364086151,0.43148893,0.8003415661806564,2.3319594860076904,0.02134750224649906,0.73819506,1.0029782175275221,0.7855365872383118,0.01626051962375641,0.81865466,1.0080009994807921,1.0556402206420898,0.020480213686823845,0.75978017,1.0081418670918187,0.8271862268447876,0.039410386234521866,0.6765756,1.0063602514704564,1.2076746225357056,0.051551930606365204,0.6213177,0.999971043404914,1.6872197389602661,0.074193075299263,0.54417175,0.9949816162364747,1.8134628534317017,0.1101265400648117,0.4700337,0.9882572134904452,1.8649427890777588,0.11515647917985916,0.5168238,0.9913863189819975,1.8464667797088623,0.13223586976528168,0.5265611,0.9888237540726371,2.1542768478393555,0.14267805218696594,0.49968037,0.9931051455106065,1.89581298828125,0.1268642544746399,0.45987287,0.9877815778760983,2.0169429779052734,0.1497594267129898,0.35954043,0.9897335927582495,1.9709068536758423,0.12714935839176178,0.4733247,0.9936059785169955,2.5142982006073,0.14689019322395325,0.44889486,0.9921757956286388,2.0540289878845215,0.182974174618721,0.48569566,1.0066362478407662,1.9658375978469849,0.14727619290351868,0.49299434,1.0091911979811703,1.999249815940857,0.12313368916511536,0.577434,1.0132354824420526,2.097294330596924,0.09613538533449173,0.6903029,1.022614920527897,1.665855884552002,0.09056729823350906,0.65591574,1.0150416247883374,1.8759818077087402,0.1114450991153717,0.6606882,1.018981658803579,1.841884732246399,0.10646209865808487,0.6752697,1.00588290345816,1.637053370475769,0.12324915826320648,0.69452316,1.0033068798090865,1.7445141077041626,0.11269910633563995,0.7846378,0.9946593050395508,1.6581900119781494,0.15571248531341553,0.7633342,0.9752461916062489,1.7004693746566772,0.15889297425746918,0.757812,0.9685098452669391,1.9743965864181519,0.20495937764644623,0.6461057,0.9305353938631622,2.180346965789795,0.2512650191783905,0.69226205,0.9142740763287512,2.0550267696380615,0.2661735415458679,0.6428388,0.8851710710737059,1.8139880895614624,0.30979472398757935,0.7000317,0.8753998852178846,2.2379674911499023,0.3550831973552704,0.5483741,0.830180006431273,2.3426947593688965,0.34124770760536194,0.47442603,0.7241337326843436,3.029242515563965
0,0.2516403794288635,0.46294177,0.8009391027541393,2.424760580062866,0.023155244067311287,0.74295634,0.9998997726766325,0.6291525363922119,0.021366743370890617,0.82615,1.004934345043788,1.0693994760513306,0.030646231025457382,0.777126,1.005668390090784,0.8380018472671509,0.047980476170778275,0.6716976,1.0025019781863622,1.2454311847686768,0.059077732264995575,0.6187174,0.9972979250515557,1.8905327320098877,0.06987132132053375,0.56024,0.9927641081803872,1.7259023189544678,0.11836101859807968,0.46105018,0.9848209724868474,2.039196014404297,0.09648826718330383,0.47553295,0.9898021753165904,2.0282819271087646,0.16316315531730652,0.45866388,0.9847019844059938,2.3238766193389893,0.11034885793924332,0.4886006,0.9915063770717067,2.249753713607788,0.1135544553399086,0.41714597,0.9846236159107782,2.1852517127990723,0.13180433213710785,0.3701009,0.9883176435135496,1.9790297746658325,0.10727179050445557,0.40537575,0.9926396748645707,2.2062740325927734,0.11350657045841217,0.38304728,0.9933760735264237,2.0275964736938477,0.10841049998998642,0.47220168,1.0078210146471243,1.5710914134979248,0.11214474588632584,0.48876277,1.013151265479584,1.7636932134628296,0.10773337632417679,0.5501646,1.0143034931494053,1.6515014171600342,0.07395460456609726,0.6374631,1.025150568032352,1.7111382484436035,0.06852524727582932,0.6603094,1.0158721707092442,1.7051540613174438,0.07504881173372269,0.63902223,1.0193942276420775,1.7140936851501465,0.07388236373662949,0.6704038,1.0116693600681217,1.4278960227966309,0.09005565941333771,0.68732494,1.0042572741849944,1.7056498527526855,0.07465960085391998,0.7837961,0.9947768390237904,1.3080456256866455,0.10326182842254639,0.7581038,0.9772864603842559,1.6872655153274536,0.11414512991905212,0.7387218,0.9721567649774534,1.8690478801727295,0.14892765879631042,0.6227256,0.9419790411122873,2.1629343032836914,0.1778419315814972,0.68212813,0.9281583851322475,2.034273624420166,0.20389273762702942,0.6337803,0.9103328854586549,1.8792606592178345,0.21748654544353485,0.6864298,0.8946486415831013,2.225414276123047,0.2994672358036041,0.53692275,0.8568978240893712,2.371751546859741,0.29562118649482727,0.4798351,0.7381655980017098,3.1934714317321777
