features,count,auc
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",4,0.9362887596899224
"['L19_HFER', 'L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.935077519379845
"['L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",4,0.934593023255814
"['L19_HFER', 'L29_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.934593023255814
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9341085271317829
"['L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",3,0.9338662790697674
"['L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",4,0.9338662790697674
"['L29_Fiedler', 'L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.933624031007752
"['L19_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9333817829457364
"['L28_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",4,0.9331395348837209
"['L19_HFER', 'L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9331395348837209
"['L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",4,0.9328972868217054
"['L19_HFER', 'L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9328972868217054
"['L29_Fiedler', 'L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9328972868217054
"['L25_HFER', 'L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.9328972868217054
"['L19_HFER', 'L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9326550387596899
"['L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",4,0.9324127906976745
"['L19_HFER', 'L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9324127906976745
"['L29_Fiedler', 'L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9324127906976744
"['L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9324127906976744
"['L19_HFER', 'L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.932170542635659
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.932170542635659
"['L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.932170542635659
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9321705426356589
"['L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9321705426356589
"['L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",4,0.9319282945736435
"['L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9319282945736433
"['L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9319282945736433
"['L19_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",4,0.9316860465116279
"['L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",4,0.9316860465116279
"['L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9316860465116279
"['L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9316860465116279
"['L29_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9314437984496124
"['L20_HFER', 'L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9314437984496124
"['L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9314437984496124
"['L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9314437984496124
"['L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9314437984496123
"['L25_HFER', 'L28_Fiedler', 'L8_Fiedler']",3,0.931201550387597
"['L19_HFER', 'L29_Fiedler', 'L25_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.931201550387597
"['L29_Fiedler', 'L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.931201550387597
"['L19_HFER', 'L29_Fiedler', 'L25_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9312015503875969
"['L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9312015503875969
"['L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9312015503875969
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9312015503875968
"['L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9312015503875968
"['L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L8_Fiedler']",4,0.9309593023255813
"['L16_HFER', 'L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.9309593023255813
"['L19_HFER', 'L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9309593023255813
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L8_Fiedler']",5,0.9309593023255813
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L8_Fiedler']",5,0.9309593023255813
"['L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9309593023255813
"['L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.930717054263566
"['L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",4,0.9307170542635659
"['L19_HFER', 'L29_Fiedler', 'L26_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9307170542635659
"['L29_Fiedler', 'L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9307170542635659
"['L29_Fiedler', 'L22_HFER', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9307170542635659
"['L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9307170542635659
"['L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9307170542635659
"['L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9307170542635659
"['L16_HFER', 'L19_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9304748062015504
"['L20_HFER', 'L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.9304748062015504
"['L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9304748062015504
"['L19_HFER', 'L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9304748062015503
"['L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9304748062015503
"['L29_Fiedler', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",4,0.930232558139535
"['L29_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",4,0.930232558139535
"['L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L8_Fiedler']",5,0.9302325581395349
"['L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9302325581395349
"['L19_HFER', 'L29_Fiedler', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9299903100775194
"['L19_HFER', 'L24_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9299903100775193
"['L19_HFER', 'L25_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9299903100775193
"['L19_HFER', 'L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L8_Fiedler']",5,0.9299903100775193
"['L16_HFER', 'L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.929748062015504
"['L29_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",4,0.9297480620155039
"['L25_HFER', 'L28_Fiedler', 'L21_HFER', 'L8_Fiedler']",4,0.9297480620155039
"['L16_HFER', 'L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9297480620155039
"['L16_HFER', 'L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9297480620155039
"['L19_HFER', 'L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L8_Fiedler']",5,0.9297480620155039
"['L19_HFER', 'L28_Fiedler', 'L26_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9297480620155039
"['L20_HFER', 'L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9297480620155039
"['L24_HFER', 'L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.9297480620155039
"['L31_HFER', 'L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.9297480620155039
"['L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9297480620155039
"['L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",4,0.9295058139534884
"['L29_Fiedler', 'L25_HFER', 'L22_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9295058139534884
"['L29_Fiedler', 'L22_HFER', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9295058139534884
"['L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9295058139534884
"['L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.9295058139534884
"['L16_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",4,0.9295058139534883
"['L29_Fiedler', 'L25_HFER', 'L28_Fiedler', 'L8_Fiedler']",4,0.9295058139534883
"['L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L8_Fiedler']",4,0.9295058139534883
"['L16_HFER', 'L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9295058139534883
"['L29_Fiedler', 'L29_HFER', 'L8_Fiedler']",3,0.929263565891473
"['L29_Fiedler', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",4,0.929263565891473
"['L16_HFER', 'L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.929263565891473
"['L19_HFER', 'L29_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.929263565891473
"['L19_HFER', 'L29_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.929263565891473
"['L19_HFER', 'L24_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler']",5,0.929263565891473
"['L19_HFER', 'L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.929263565891473
"['L29_Fiedler', 'L20_HFER', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.929263565891473
"['L19_HFER', 'L29_Fiedler', 'L26_HFER', 'L8_Fiedler']",4,0.9292635658914729
"['L29_Fiedler', 'L31_HFER', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9292635658914729
"['L29_Fiedler', 'L25_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9292635658914729
"['L31_HFER', 'L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9292635658914729
"['L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9292635658914729
"['L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9292635658914729
"['L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9292635658914727
"['L16_HFER', 'L19_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9290213178294575
"['L29_Fiedler', 'L26_HFER', 'L8_Fiedler']",3,0.9290213178294574
"['L16_HFER', 'L24_HFER', 'L28_Fiedler', 'L8_Fiedler']",4,0.9290213178294574
"['L16_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",4,0.9290213178294574
"['L29_Fiedler', 'L25_HFER', 'L26_HFER', 'L8_Fiedler']",4,0.9290213178294574
"['L29_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",4,0.9290213178294574
"['L25_HFER', 'L28_Fiedler', 'L14_HFER', 'L8_Fiedler']",4,0.9290213178294574
"['L16_HFER', 'L20_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler']",5,0.9290213178294574
"['L16_HFER', 'L24_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.9290213178294574
"['L19_HFER', 'L29_Fiedler', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9290213178294574
"['L29_Fiedler', 'L29_HFER', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9290213178294574
"['L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L21_HFER', 'L8_Fiedler']",5,0.9290213178294574
"['L29_Fiedler', 'L8_Fiedler', 'L30_HFER']",3,0.9290213178294573
"['L24_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",4,0.9290213178294573
"['L20_HFER', 'L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L8_Fiedler']",5,0.9290213178294573
"['L24_HFER', 'L28_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9290213178294573
"['L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9290213178294573
"['L16_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",4,0.928779069767442
"['L16_HFER', 'L20_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.928779069767442
"['L19_HFER', 'L24_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.928779069767442
"['L19_HFER', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",4,0.9287790697674418
"['L29_Fiedler', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",4,0.9287790697674418
"['L16_HFER', 'L24_HFER', 'L25_HFER', 'L28_Fiedler', 'L8_Fiedler']",5,0.9287790697674418
"['L16_HFER', 'L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9287790697674418
"['L16_HFER', 'L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9287790697674418
"['L16_HFER', 'L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L8_Fiedler']",5,0.9287790697674418
"['L19_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9287790697674418
"['L29_Fiedler', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9287790697674418
"['L20_HFER', 'L24_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.9287790697674418
"['L24_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9287790697674418
"['L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L8_Fiedler']",5,0.9287790697674418
"['L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9287790697674418
"['L25_HFER', 'L28_Fiedler', 'L21_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9287790697674418
"['L28_Fiedler', 'L29_HFER', 'L13_Fiedler']",3,0.9285368217054264
"['L28_Fiedler', 'L27_HFER', 'L8_Fiedler', 'L30_HFER']",4,0.9285368217054264
"['L16_HFER', 'L24_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L16_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9285368217054264
"['L16_HFER', 'L28_Fiedler', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L19_HFER', 'L29_Fiedler', 'L22_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L19_HFER', 'L29_Fiedler', 'L29_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L19_HFER', 'L25_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L29_Fiedler', 'L20_HFER', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L29_Fiedler', 'L25_HFER', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L29_Fiedler', 'L28_Fiedler', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L20_HFER', 'L25_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L13_Fiedler', 'L8_Fiedler']",5,0.9285368217054264
"['L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L27_HFER', 'L8_Fiedler']",5,0.9285368217054264
"['L16_HFER', 'L28_Fiedler', 'L14_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9285368217054263
"['L20_HFER', 'L24_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9285368217054263
"['L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9285368217054263
"['L29_Fiedler', 'L24_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.9282945736434111
"['L19_HFER', 'L29_Fiedler', 'L29_HFER', 'L8_Fiedler']",4,0.928294573643411
"['L29_Fiedler', 'L22_HFER', 'L26_HFER', 'L8_Fiedler']",4,0.928294573643411
"['L16_HFER', 'L20_HFER', 'L24_HFER', 'L28_Fiedler', 'L8_Fiedler']",5,0.928294573643411
"['L16_HFER', 'L25_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.928294573643411
"['L16_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.928294573643411
"['L19_HFER', 'L29_Fiedler', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.928294573643411
"['L29_Fiedler', 'L20_HFER', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.928294573643411
"['L29_Fiedler', 'L24_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.928294573643411
"['L29_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.928294573643411
"['L29_Fiedler', 'L29_HFER', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.928294573643411
"['L16_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler']",4,0.9282945736434108
"['L16_HFER', 'L28_Fiedler', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9282945736434108
"['L19_HFER', 'L24_HFER', 'L25_HFER', 'L28_Fiedler', 'L8_Fiedler']",5,0.9282945736434108
"['L29_Fiedler', 'L20_HFER', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9282945736434108
"['L29_Fiedler', 'L25_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler']",5,0.9282945736434108
"['L24_HFER', 'L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9282945736434108
"['L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",3,0.9280523255813954
"['L19_HFER', 'L25_HFER', 'L28_Fiedler', 'L8_Fiedler']",4,0.9280523255813954
"['L25_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",4,0.9280523255813954
"['L28_Fiedler', 'L22_HFER', 'L29_HFER', 'L13_Fiedler']",4,0.9280523255813954
"['L16_HFER', 'L28_Fiedler', 'L26_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9280523255813954
"['L19_HFER', 'L28_Fiedler', 'L22_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9280523255813954
"['L29_Fiedler', 'L20_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",5,0.9280523255813954
"['L29_Fiedler', 'L28_Fiedler', 'L26_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9280523255813954
"['L29_Fiedler', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9280523255813954
"['L29_Fiedler', 'L25_HFER', 'L8_Fiedler', 'L30_HFER']",4,0.9280523255813953
"['L16_HFER', 'L25_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler']",5,0.9280523255813953
"['L29_Fiedler', 'L22_HFER', 'L26_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9280523255813953
"['L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L10_HFER', 'L8_Fiedler']",5,0.9280523255813953
"['L16_HFER', 'L20_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.9278100775193799
"['L16_HFER', 'L24_HFER', 'L28_Fiedler', 'L21_HFER', 'L8_Fiedler']",5,0.9278100775193799
"['L16_HFER', 'L28_Fiedler', 'L21_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9278100775193799
"['L29_Fiedler', 'L25_HFER', 'L21_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9278100775193799
"['L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",3,0.9278100775193798
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L13_Fiedler']",4,0.9278100775193798
"['L29_Fiedler', 'L22_HFER', 'L29_HFER', 'L8_Fiedler']",4,0.9278100775193798
"['L24_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",4,0.9278100775193798
"['L25_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler']",4,0.9278100775193798
"['L25_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",4,0.9278100775193798
"['L16_HFER', 'L19_HFER', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L16_HFER', 'L25_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.9278100775193798
"['L16_HFER', 'L28_Fiedler', 'L29_HFER', 'L21_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L16_HFER', 'L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L30_HFER']",5,0.9278100775193798
"['L19_HFER', 'L29_Fiedler', 'L24_HFER', 'L29_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L19_HFER', 'L29_Fiedler', 'L31_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L19_HFER', 'L29_HFER', 'L26_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L29_Fiedler', 'L20_HFER', 'L25_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L29_Fiedler', 'L25_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.9278100775193798
"['L29_Fiedler', 'L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L30_HFER']",5,0.9278100775193798
"['L29_Fiedler', 'L29_HFER', 'L26_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L29_Fiedler', 'L26_HFER', 'L14_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9278100775193798
"['L20_HFER', 'L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L24_HFER', 'L31_HFER', 'L28_Fiedler', 'L29_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L24_HFER', 'L28_Fiedler', 'L22_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L24_HFER', 'L28_Fiedler', 'L21_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L24_HFER', 'L28_Fiedler', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L24_HFER', 'L28_Fiedler', 'L14_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9278100775193798
"['L25_HFER', 'L28_Fiedler', 'L22_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L25_HFER', 'L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L8_Fiedler']",5,0.9278100775193798
"['L28_Fiedler', 'L29_HFER', 'L13_Fiedler', 'L14_HFER', 'L8_Fiedler']",5,0.9278100775193798
"['L29_Fiedler', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",4,0.9275678294573644
"['L24_HFER', 'L28_Fiedler', 'L14_HFER', 'L8_Fiedler']",4,0.9275678294573644
"['L16_HFER', 'L28_Fiedler', 'L27_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9275678294573644
"['L19_HFER', 'L25_HFER', 'L28_Fiedler', 'L8_Fiedler', 'L30_HFER']",5,0.9275678294573644
"['L19_HFER', 'L22_HFER', 'L29_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9275678294573644
"['L29_Fiedler', 'L31_HFER', 'L29_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9275678294573644
"['L29_Fiedler', 'L25_HFER', 'L14_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9275678294573644
"['L29_Fiedler', 'L28_Fiedler', 'L22_HFER', 'L26_HFER', 'L8_Fiedler']",5,0.9275678294573644
"['L29_Fiedler', 'L28_Fiedler', 'L14_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9275678294573644
"['L25_HFER', 'L28_Fiedler', 'L27_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9275678294573644
"['L19_HFER', 'L29_Fiedler', 'L25_HFER', 'L28_Fiedler', 'L8_Fiedler']",5,0.9275678294573643
"['L19_HFER', 'L29_HFER', 'L26_HFER', 'L14_HFER', 'L8_Fiedler']",5,0.9275678294573643
"['L19_HFER', 'L28_Fiedler', 'L26_HFER', 'L8_Fiedler']",4,0.9273255813953489
"['L25_HFER', 'L28_Fiedler', 'L22_HFER', 'L8_Fiedler']",4,0.9273255813953489
"['L28_Fiedler', 'L14_HFER', 'L8_Fiedler', 'L30_HFER']",4,0.9273255813953489
"['L16_HFER', 'L24_HFER', 'L28_Fiedler', 'L14_HFER', 'L8_Fiedler']",5,0.9273255813953489
"['L19_HFER', 'L29_Fiedler', 'L25_HFER', 'L27_HFER', 'L8_Fiedler']",5,0.9273255813953489
"['L19_HFER', 'L29_Fiedler', 'L25_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9273255813953489
"['L19_HFER', 'L28_Fiedler', 'L27_HFER', 'L8_Fiedler', 'L30_HFER']",5,0.9273255813953489
