is_hallucination,ppl,logprob_mean,logprob_min,len_gen
0,1.218858003616333,-0.1982421875,-2.484375,128
1,1.4706096649169922,-0.384765625,-3.234375,128
1,1.2078702449798584,-0.1884765625,-1.3203125,125
1,1.2820994853973389,-0.248046875,-1.8984375,128
1,1.247794270515442,-0.2216796875,-3.09375,120
1,1.1360669136047363,-0.1279296875,-1.59375,128
1,1.2657933235168457,-0.2353515625,-2.71875,128
1,1.214416265487671,-0.1943359375,-2.140625,128
0,1.2795360088348389,-0.24609375,-2.203125,128
1,1.1291829347610474,-0.12158203125,-5.71875,125
1,1.1677536964416504,-0.1552734375,-3.109375,128
1,1.279292106628418,-0.24609375,-3.5625,128
1,1.7451963424682617,-0.5546875,-3.109375,22
0,1.6189786195755005,-0.482421875,-2.546875,59
0,1.2070530652999878,-0.1884765625,-3.078125,62
1,1.2593921422958374,-0.23046875,-2.1875,90
1,1.2005301713943481,-0.1826171875,-2.859375,99
1,1.2766239643096924,-0.244140625,-1.96875,125
0,1.5742993354797363,-0.453125,-2.046875,43
1,1.2677671909332275,-0.2373046875,-2.421875,128
1,1.1716023683547974,-0.158203125,-1.6640625,128
0,1.299748420715332,-0.26171875,-2.6875,127
1,1.1460813283920288,-0.13671875,-2.359375,89
1,1.2465946674346924,-0.220703125,-2.125,128
1,1.3213328123092651,-0.279296875,-1.8359375,128
1,1.3604074716567993,-0.30859375,-2.609375,100
1,1.408694863319397,-0.341796875,-5.84375,128
1,1.1304689645767212,-0.12255859375,-1.5546875,128
1,1.2868032455444336,-0.251953125,-3.078125,101
1,1.2265293598175049,-0.2041015625,-2.5625,64
1,1.198855996131897,-0.181640625,-2.6875,128
1,1.1259068250656128,-0.11865234375,-1.2578125,60
1,1.3663620948791504,-0.3125,-4.53125,88
1,1.4487711191177368,-0.37109375,-2.796875,128
0,1.1804803609848022,-0.166015625,-1.8046875,128
1,1.4292300939559937,-0.357421875,-4.09375,128
1,1.2150657176971436,-0.1943359375,-2.265625,76
0,1.5481528043746948,-0.4375,-13.25,128
0,1.1588683128356934,-0.1474609375,-1.5078125,128
0,1.1877789497375488,-0.171875,-2.3125,117
1,1.155410885810852,-0.14453125,-1.2734375,128
1,1.2132340669631958,-0.193359375,-1.921875,128
1,1.345681071281433,-0.296875,-2.25,128
1,1.5006405115127563,-0.40625,-3.1875,122
0,1.2086153030395508,-0.189453125,-2.234375,128
1,1.256853699684143,-0.228515625,-1.6953125,68
1,1.2229822874069214,-0.201171875,-3.09375,67
1,1.146466612815857,-0.13671875,-1.2890625,50
0,1.2153691053390503,-0.1953125,-2.15625,128
1,1.347029447555542,-0.298828125,-1.9765625,96
1,1.1137802600860596,-0.10791015625,-0.8828125,69
1,1.2232760190963745,-0.201171875,-3.140625,89
1,1.181957483291626,-0.1669921875,-1.4375,53
1,1.2116224765777588,-0.1923828125,-2.203125,128
0,1.321966290473938,-0.279296875,-2.03125,128
1,1.2458364963531494,-0.2197265625,-2.875,128
1,1.2211347818374634,-0.2001953125,-1.6953125,81
1,1.391658902168274,-0.330078125,-3.015625,68
1,1.4030293226242065,-0.337890625,-4.375,128
1,1.2743115425109863,-0.2421875,-2.671875,70
1,1.1758358478546143,-0.162109375,-1.5234375,128
0,1.876970887184143,-0.62890625,-4.21875,34
1,1.417394995689392,-0.349609375,-2.1875,128
1,1.1088565587997437,-0.103515625,-2.0625,128
1,1.4933762550354004,-0.400390625,-2.078125,23
1,1.3033382892608643,-0.265625,-2.171875,70
0,1.1189481019973755,-0.1123046875,-1.6015625,128
1,1.2896833419799805,-0.25390625,-2.15625,68
1,1.1165162324905396,-0.1103515625,-1.6328125,128
0,2.1606903076171875,-0.76953125,-2.84375,30
1,1.1922637224197388,-0.17578125,-1.8984375,64
1,1.356417179107666,-0.3046875,-2.4375,128
0,1.260923981666565,-0.2314453125,-2.234375,128
1,1.3117070198059082,-0.271484375,-4.03125,72
0,1.317623496055603,-0.275390625,-2.515625,128
1,1.2781134843826294,-0.2451171875,-2.578125,107
1,1.4088042974472046,-0.34375,-2.265625,128
1,1.1451596021652222,-0.1357421875,-1.734375,74
1,1.2975209951400757,-0.259765625,-3.90625,128
1,1.170732021331787,-0.1572265625,-3.25,128
0,1.367680311203003,-0.3125,-2.1875,35
1,1.8085248470306396,-0.59375,-15.5,126
1,1.1269789934158325,-0.11962890625,-2.453125,128
1,1.2526462078094482,-0.2255859375,-2.34375,106
1,1.1995896100997925,-0.181640625,-2.0,49
1,1.109415054321289,-0.10400390625,-1.7265625,128
1,1.1422053575515747,-0.1328125,-2.0,88
1,1.1929665803909302,-0.1767578125,-2.125,123
1,1.2970644235610962,-0.259765625,-2.34375,89
1,1.176761269569397,-0.1630859375,-2.15625,128
1,1.6668778657913208,-0.51171875,-2.421875,29
0,1.4408035278320312,-0.365234375,-5.9375,69
0,1.5977004766464233,-0.46875,-2.125,31
1,1.5190623998641968,-0.41796875,-3.03125,128
0,1.63912034034729,-0.494140625,-2.109375,32
0,1.4176838397979736,-0.349609375,-3.90625,71
0,1.2054557800292969,-0.1865234375,-1.796875,93
1,1.2419317960739136,-0.216796875,-1.5859375,77
1,1.2474853992462158,-0.220703125,-1.8984375,128
1,1.153310775756836,-0.142578125,-1.4453125,69
0,1.3045912981033325,-0.265625,-2.734375,128
0,1.4232443571090698,-0.353515625,-1.84375,57
1,1.2406166791915894,-0.2158203125,-1.4375,30
1,1.3365983963012695,-0.2890625,-2.03125,128
1,1.1427834033966064,-0.1337890625,-1.9140625,95
0,1.57975435256958,-0.45703125,-3.140625,92
1,1.2793645858764648,-0.24609375,-1.5703125,91
1,1.6013984680175781,-0.470703125,-5.75,128
1,1.3382411003112793,-0.291015625,-1.6640625,113
0,1.3020315170288086,-0.263671875,-6.9375,125
1,1.1853201389312744,-0.169921875,-2.125,128
0,1.1412278413772583,-0.1318359375,-2.65625,128
1,1.200120449066162,-0.1826171875,-2.03125,128
1,1.249782681465149,-0.22265625,-1.8125,124
1,1.2071319818496704,-0.1884765625,-2.328125,128
0,1.3315305709838867,-0.287109375,-1.453125,55
1,1.2072755098342896,-0.1884765625,-2.8125,67
1,1.8751590251922607,-0.62890625,-2.15625,31
1,1.2705663442611694,-0.2392578125,-1.90625,128
1,1.2262096405029297,-0.2041015625,-1.890625,128
0,1.209475040435791,-0.1904296875,-2.296875,117
0,1.2895331382751465,-0.25390625,-2.125,128
1,1.4636770486831665,-0.380859375,-4.0625,128
0,2.049105644226074,-0.71875,-2.75,53
1,1.2780581712722778,-0.2451171875,-2.25,118
1,1.2422860860824585,-0.216796875,-2.546875,62
1,1.2733213901519775,-0.2412109375,-2.921875,91
1,1.1877812147140503,-0.171875,-2.28125,87
1,1.3162380456924438,-0.275390625,-2.765625,128
0,1.5655086040496826,-0.44921875,-2.40625,92
0,1.3357316255569458,-0.2890625,-1.7265625,18
0,1.429745078086853,-0.357421875,-5.4375,106
0,1.5071314573287964,-0.41015625,-2.828125,128
0,1.5008933544158936,-0.40625,-2.171875,42
1,1.4763424396514893,-0.390625,-3.15625,75
0,1.4520007371902466,-0.373046875,-3.09375,128
0,1.2794959545135498,-0.24609375,-1.484375,35
0,2.3993821144104004,-0.875,-4.25,34
0,1.655314326286316,-0.50390625,-2.4375,124
0,1.3118752241134644,-0.271484375,-1.8671875,91
1,1.1988180875778198,-0.181640625,-1.671875,71
1,1.2928574085235596,-0.255859375,-2.125,80
0,1.4210392236709595,-0.3515625,-5.9375,107
1,1.281214714050293,-0.248046875,-2.828125,128
0,1.8107913732528687,-0.59375,-2.828125,63
0,1.2815028429031372,-0.248046875,-2.703125,128
1,1.536913275718689,-0.4296875,-2.625,68
1,1.3564071655273438,-0.3046875,-3.171875,128
0,1.3073841333389282,-0.267578125,-4.78125,128
1,1.2351406812667847,-0.2109375,-3.828125,102
0,1.706223964691162,-0.53515625,-2.65625,128
0,1.3236221075057983,-0.279296875,-1.515625,62
1,1.1331762075424194,-0.125,-1.3046875,74
1,1.297378420829773,-0.259765625,-3.609375,78
1,1.3355000019073486,-0.2890625,-2.703125,128
0,2.037975311279297,-0.7109375,-2.4375,44
1,1.2250183820724487,-0.203125,-1.84375,94
1,1.3139610290527344,-0.2734375,-1.609375,128
1,1.3606261014938354,-0.30859375,-2.078125,79
0,1.2773395776748657,-0.244140625,-2.15625,70
1,1.1805214881896973,-0.166015625,-2.125,60
0,1.4535435438156128,-0.375,-1.7890625,54
0,2.2712411880493164,-0.8203125,-4.03125,30
1,1.3916599750518799,-0.330078125,-2.421875,52
0,1.4697256088256836,-0.384765625,-2.34375,65
1,1.2141683101654053,-0.1943359375,-1.4140625,60
0,1.380290150642395,-0.322265625,-1.2421875,51
1,1.344477653503418,-0.296875,-1.6640625,77
0,2.4846975803375244,-0.91015625,-2.4375,12
0,1.3472883701324463,-0.298828125,-1.6328125,29
1,1.5228006839752197,-0.419921875,-2.8125,128
0,1.4643892049789429,-0.380859375,-2.984375,71
1,1.218695878982544,-0.197265625,-1.8203125,128
1,1.3513387441635132,-0.30078125,-2.015625,128
1,1.3676897287368774,-0.3125,-2.09375,128
1,1.1422659158706665,-0.1328125,-1.515625,128
1,1.2130968570709229,-0.193359375,-2.125,111
1,1.2237752676010132,-0.2021484375,-2.125,94
1,1.1743465662002563,-0.16015625,-1.796875,82
1,1.3291940689086914,-0.28515625,-2.609375,128
1,1.2906513214111328,-0.255859375,-2.625,96
1,1.4257638454437256,-0.35546875,-2.03125,128
1,1.291640281677246,-0.255859375,-2.484375,98
1,1.2734484672546387,-0.2421875,-1.8828125,94
1,1.312319278717041,-0.271484375,-3.3125,109
0,1.2718884944915771,-0.240234375,-2.40625,57
0,1.8391846418380737,-0.609375,-2.078125,23
1,1.1553553342819214,-0.14453125,-2.75,128
0,1.2138252258300781,-0.193359375,-1.609375,105
1,1.1424673795700073,-0.1328125,-1.3203125,86
1,1.1167813539505005,-0.1103515625,-0.95703125,128
1,1.2546164989471436,-0.2265625,-2.875,128
1,1.204383373260498,-0.185546875,-2.59375,102
1,1.2461903095245361,-0.2197265625,-1.875,128
1,1.3429474830627441,-0.294921875,-2.578125,82
1,1.2171961069107056,-0.1962890625,-3.453125,115
1,1.3675750494003296,-0.3125,-2.40625,86
1,1.2201423645019531,-0.19921875,-3.578125,89
1,1.2737841606140137,-0.2421875,-2.3125,74
0,1.2384968996047974,-0.2138671875,-1.25,34
1,1.212559700012207,-0.1923828125,-2.0625,124
1,1.3721867799758911,-0.31640625,-2.703125,82
0,1.4089479446411133,-0.34375,-2.484375,128
0,1.1768184900283813,-0.1630859375,-2.671875,128
1,1.1850745677947998,-0.169921875,-1.3984375,82
1,1.1875971555709839,-0.171875,-1.71875,116
1,1.104411244392395,-0.09912109375,-3.453125,128
1,1.2409166097640991,-0.2158203125,-1.8125,88
1,1.1526836156845093,-0.142578125,-1.0625,50
1,1.2398778200149536,-0.21484375,-2.015625,106
0,1.7313086986541748,-0.546875,-4.59375,66
1,1.3351424932479858,-0.2890625,-2.796875,128
0,1.4308091402053833,-0.357421875,-2.3125,128
1,1.1895519495010376,-0.173828125,-1.9453125,128
1,1.2373130321502686,-0.212890625,-2.421875,128
0,1.3833972215652466,-0.32421875,-2.46875,128
1,1.1309785842895508,-0.123046875,-2.28125,128
1,1.1104313135147095,-0.1044921875,-2.125,102
1,1.178253173828125,-0.1640625,-4.4375,128
1,1.278904676437378,-0.24609375,-1.8515625,128
1,1.2408528327941895,-0.2158203125,-3.390625,128
1,1.1898385286331177,-0.173828125,-3.28125,128
1,1.1752821207046509,-0.1611328125,-1.875,68
0,1.1598862409591675,-0.1484375,-2.203125,128
1,1.284914493560791,-0.25,-1.734375,68
0,1.3122364282608032,-0.271484375,-2.546875,128
0,1.2100892066955566,-0.1904296875,-2.28125,128
0,1.4133341312408447,-0.345703125,-1.671875,78
0,1.1616250276565552,-0.150390625,-2.328125,94
1,1.2273863554000854,-0.205078125,-1.34375,89
0,1.1472059488296509,-0.1376953125,-1.5,79
0,1.4671149253845215,-0.3828125,-2.234375,18
0,1.412345051765442,-0.345703125,-3.09375,128
1,1.1972191333770752,-0.1796875,-2.8125,128
1,1.2320116758346558,-0.208984375,-2.125,111
1,1.3870863914489746,-0.328125,-2.5,123
1,1.2815649509429932,-0.248046875,-2.203125,77
1,1.1764615774154663,-0.162109375,-2.015625,128
1,1.2968915700912476,-0.259765625,-1.8984375,103
1,1.0959240198135376,-0.091796875,-1.3203125,84
0,1.297298789024353,-0.259765625,-1.5,115
1,1.2820953130722046,-0.2490234375,-2.421875,78
0,1.4123719930648804,-0.345703125,-1.796875,70
1,1.2190996408462524,-0.1982421875,-3.421875,57
1,1.1407362222671509,-0.1318359375,-1.703125,128
1,1.193618893623352,-0.1767578125,-1.4140625,128
0,1.1201841831207275,-0.11328125,-1.7109375,128
1,1.6724789142608643,-0.515625,-2.6875,41
0,1.4391212463378906,-0.36328125,-0.97265625,19
1,1.2986481189727783,-0.26171875,-2.859375,94
0,1.270723819732666,-0.2392578125,-1.4140625,104
1,1.2487627267837524,-0.22265625,-1.9296875,84
0,1.2271051406860352,-0.205078125,-2.765625,128
0,1.1885522603988647,-0.1728515625,-2.78125,128
1,1.1495742797851562,-0.1396484375,-1.953125,105
0,1.3897427320480347,-0.330078125,-2.296875,21
1,1.2462998628616333,-0.220703125,-2.734375,100
0,2.8555216789245605,-1.046875,-2.328125,9
0,2.624990701675415,-0.96484375,-2.078125,8
1,1.5325926542282104,-0.427734375,-2.578125,117
1,1.3712739944458008,-0.31640625,-2.78125,71
1,1.1778162717819214,-0.1640625,-3.546875,76
1,1.383677363395691,-0.32421875,-2.640625,93
1,1.4065937995910645,-0.341796875,-3.34375,128
0,1.5653892755508423,-0.447265625,-2.109375,63
1,1.2415857315063477,-0.216796875,-2.046875,126
0,1.1928294897079468,-0.1767578125,-1.8203125,128
1,1.251232385635376,-0.2236328125,-2.09375,107
0,2.3359410762786865,-0.84765625,-2.5,32
1,1.2310857772827148,-0.2080078125,-2.640625,53
1,1.2871044874191284,-0.251953125,-15.5,128
